timestamp,open,high,low,close,volume
1717550640000,70829.1,70942.2,70829.1,70878.4,840.0
1717550700000,70878.4,71000.0,70878.4,71000.0,68490.0
1717550760000,70977.7,70979.5,70913.9,70913.9,960.0
1717550820000,70957.9,70998.0,70911.8,70913.4,79353.0
1717550880000,70951.5,70983.5,70929.2,70929.6,685.0
1717550940000,70929.6,71001.2,70910.3,70954.9,819.0
1717551000000,70962.8,70983.8,70929.6,70967.1,651.0
1717551060000,70919.0,70919.0,70845.1,70858.6,791.0
1717551120000,70868.1,70986.7,70868.1,70956.4,865.0
1717551180000,70957.3,70991.7,70937.0,70955.0,685.0
1717551240000,70956.4,71010.9,70947.1,70996.7,787.0
1717551300000,71126.3,71286.1,71085.5,71275.2,200725.0
1717551360000,71249.3,71251.1,71035.8,71037.1,944.0
1717551420000,71048.2,71196.8,71048.2,71195.0,1023.0
1717551480000,71150.4,71201.0,71150.4,71187.4,1077.0
1717551540000,71145.4,71172.3,71065.1,71094.1,1055.0
1717551600000,71103.7,71164.8,71032.0,71082.1,1035.0
1717551660000,71115.8,71115.8,71042.4,71107.1,1135.0
1717551720000,71107.1,71117.8,71051.8,71097.6,940.0
1717551780000,71097.2,71097.2,70977.4,70977.4,1101.0
1717551840000,71005.3,71027.0,70953.4,70991.1,930.0
1717551900000,70991.0,71019.2,70931.8,70931.8,711.0
1717551960000,70922.1,70971.2,70881.0,70955.9,777.0
1717552020000,70959.2,70982.2,70917.2,70946.5,780.0
1717552080000,70946.5,71020.3,70946.5,71020.3,811.0
1717552140000,71056.1,71108.1,71020.3,71108.1,777.0
1717552200000,71104.5,71104.5,71010.3,71091.1,804.0
1717552260000,71046.9,71107.4,71046.9,71101.1,822.0
1717552320000,71109.2,71109.2,71061.7,71103.5,851.0
1717552380000,71044.5,71126.5,71044.5,71089.6,983.0
1717552440000,71072.3,71090.7,71007.4,71043.5,680.0
1717552500000,71016.0,71016.0,70937.8,70940.3,789.0
1717552560000,70976.0,71022.1,70950.5,70950.6,822.0
1717552620000,70939.0,70982.1,70909.3,70958.8,680.0
1717552680000,70908.1,71019.9,70888.7,71018.4,789.0
1717552740000,70977.3,70992.0,70920.5,70968.8,731.0
1717552800000,70910.8,70992.5,70888.0,70910.0,1001.0
1717552860000,70910.0,70941.0,70875.0,70910.7,936.0
1717552920000,70908.4,70923.8,70834.2,70844.6,267617.0
1717552980000,70840.2,70876.3,70791.2,70861.3,935.0
1717553040000,70874.9,70877.7,70793.2,70796.7,894.0
1717553100000,70838.9,70865.4,70789.5,70803.0,1215.0
1717553160000,70846.3,70887.0,70828.9,70836.7,913.0
1717553220000,70836.7,70886.1,70827.8,70857.7,881.0
1717553280000,70857.7,70897.1,70837.6,70888.3,972.0
1717553340000,70896.6,70938.1,70833.8,70904.4,876.0
1717553400000,70863.9,70900.4,70825.0,70875.6,749.0
1717553460000,70875.6,70875.6,70820.8,70870.0,1049.0
1717553520000,70850.8,70893.5,70788.9,70789.0,956.0
1717553580000,70788.4,70788.4,70636.7,70737.4,100746.0
1717553640000,70748.8,70788.4,70694.5,70752.2,960.0
1717553700000,70733.6,70811.2,70733.6,70771.3,917.0
1717553760000,70818.7,70891.2,70792.3,70880.0,901.0
1717553820000,70880.5,70912.1,70844.9,70905.0,436707.0
1717553880000,70864.8,70958.4,70854.7,70922.7,861.0
1717553940000,70954.1,70970.0,70878.2,70919.6,666.0
1717554000000,70920.1,70936.5,70845.0,70845.1,790.0
1717554060000,70880.7,70880.7,70828.1,70828.1,1117.0
1717554120000,70844.9,70943.3,70844.9,70907.6,777.0
1717554180000,70931.2,70935.0,70855.3,70855.3,747.0
1717554240000,70867.7,70964.0,70867.7,70910.9,909.0
1717554300000,70891.7,70961.3,70891.7,70910.3,989.0
1717554360000,70910.3,70968.2,70889.6,70932.5,895.0
1717554420000,70968.8,70981.5,70909.6,70919.0,963.0
1717554480000,70954.7,70966.0,70918.9,70922.0,709.0
1717554540000,70957.7,70972.4,70921.4,70965.0,887.0
1717554600000,70929.3,70966.0,70920.2,70925.9,762.0
1717554660000,70976.5,71080.2,70948.5,71080.2,860.0
1717554720000,71061.0,71111.1,71032.3,71075.4,1004.0
1717554780000,71083.8,71104.2,71047.9,71086.1,923.0
1717554840000,71107.0,71135.3,71063.4,71084.5,938.0
1717554900000,71096.0,71096.1,71028.2,71086.2,795.0
1717554960000,71088.2,71143.2,71077.8,71094.5,996.0
1717555020000,71104.1,71116.5,71064.3,71064.3,955.0
1717555080000,71053.7,71088.7,70992.8,71045.1,1009.0
1717555140000,71035.4,71035.4,70932.7,70979.0,924.0
1717555200000,70979.0,70979.0,70849.2,70884.8,976.0
1717555260000,70907.7,70907.7,70840.9,70876.4,855.0
1717555320000,70835.3,70886.3,70816.8,70886.3,796.0
1717555380000,70854.2,70974.1,70851.4,70974.1,848.0
1717555440000,70974.1,70976.0,70906.8,70944.4,732.0
1717555500000,70871.8,70904.2,70808.0,70859.0,763.0
1717555560000,70860.7,70871.4,70808.6,70850.9,731.0
1717555620000,70850.8,70898.1,70828.0,70877.0,663.0
1717555680000,70862.2,70900.7,70841.2,70864.8,875.0
1717555740000,70864.8,70877.3,70793.7,70829.3,984.0
1717555800000,70793.8,70875.5,70793.8,70851.2,765.0
1717555860000,70812.2,70870.6,70804.7,70840.2,874.0
1717555920000,70812.3,70879.2,70812.3,70843.6,883.0
1717555980000,70850.7,70890.6,70846.0,70853.6,966.0
1717556040000,70889.1,70889.1,70792.8,70792.8,819.0
1717556100000,70784.4,70867.8,70780.7,70864.0,1089.0
1717556160000,70830.8,70876.7,70810.7,70823.3,486441.0
1717556220000,70823.3,70858.9,70795.0,70795.0,935.0
1717556280000,70833.1,70839.8,70780.6,70780.6,814.0
1717556340000,70819.3,70827.6,70773.8,70827.6,835.0
1717556400000,70832.2,70856.4,70743.7,70743.7,917.0
1717556460000,70782.0,70836.4,70722.1,70785.3,817.0
1717556520000,70785.3,70886.4,70785.3,70878.1,467281.0
1717556580000,70830.3,70908.1,70830.3,70867.7,903.0
1717556640000,70867.7,70915.2,70851.9,70876.8,1017.0
1717556700000,70899.0,70925.8,70862.8,70921.4,692.0
1717556760000,70885.8,70922.0,70816.8,70834.6,1047.0
1717556820000,70861.6,70921.3,70861.6,70881.2,897.0
1717556880000,70877.2,70940.9,70873.6,70921.9,411422.0
1717556940000,70885.8,70931.7,70847.7,70884.2,878.0
1717557000000,70887.1,70887.1,70786.5,70823.5,1019.0
1717557060000,70788.0,70823.5,70763.3,70802.3,1071.0
1717557120000,70770.3,70850.2,70770.3,70819.6,477757.0
1717557180000,70784.1,70827.3,70766.3,70766.3,936.0
1717557240000,70766.3,70807.4,70749.9,70807.4,967.0
1717557300000,70786.3,70834.4,70752.5,70822.3,797.0
1717557360000,70771.8,70859.5,70771.8,70794.4,1048.0
1717557420000,70829.9,70829.9,70763.9,70763.9,471726.0
1717557480000,70800.5,70806.1,70753.2,70764.5,823.0
1717557540000,70764.5,70816.6,70757.8,70757.8,989.0
1717557600000,70755.3,70813.8,70750.5,70813.8,965.0
1717557660000,70781.2,70795.7,70760.2,70795.7,893.0
1717557720000,70781.8,70786.6,70735.8,70753.9,894.0
1717557780000,70793.2,70809.0,70743.8,70743.8,478070.0
1717557840000,70779.3,70817.6,70760.3,70782.1,901.0
1717557900000,70778.0,70840.2,70778.0,70791.5,809.0
1717557960000,70827.0,70827.0,70778.3,70813.8,866.0
1717558020000,70778.3,70848.3,70778.3,70836.0,953.0
1717558080000,70837.1,70864.6,70797.6,70833.1,917.0
1717558140000,70833.1,70857.9,70788.9,70850.5,812.0
1717558200000,70815.0,70850.6,70815.0,70850.6,908.0
1717558260000,70815.1,70887.1,70815.0,70887.1,905.0
1717558320000,70851.6,70895.6,70831.1,70831.1,968.0
1717558380000,70814.2,70870.3,70814.2,70834.8,928.0
1717558440000,70834.8,70881.7,70808.8,70825.5,485051.0
1717558500000,70818.5,70847.5,70796.7,70796.7,908.0
1717558560000,70790.7,70830.7,70780.7,70786.0,832.0
1717558620000,70819.3,70819.3,70760.0,70764.1,929.0
1717558680000,70763.8,70798.5,70749.2,70795.8,952.0
1717558740000,70756.7,70792.2,70739.5,70776.7,940.0
1717558800000,70776.7,70777.2,70723.6,70740.6,977.0
1717558860000,70776.7,70806.4,70739.3,70767.3,684.0
1717558920000,70792.3,70835.1,70759.3,70792.3,864.0
1717558980000,70798.7,70805.4,70756.9,70794.7,1112.0
1717559040000,70759.2,70808.5,70756.3,70800.7,895.0
1717559100000,70798.4,70822.5,70763.9,70792.2,1015.0
1717559160000,70798.7,70844.2,70798.7,70823.2,814.0
1717559220000,70858.7,70872.3,70823.7,70840.2,688.0
1717559280000,70843.7,70901.1,70794.8,70838.7,1102.0
1717559340000,70793.7,70879.1,70793.7,70848.1,806.0
1717559400000,70845.3,70875.4,70817.4,70820.9,917.0
1717559460000,70820.9,70857.3,70803.5,70842.2,993.0
1717559520000,70808.0,70861.8,70808.0,70860.8,745.0
1717559580000,70860.8,70860.8,70801.0,70843.6,948.0
1717559640000,70808.1,70853.4,70803.3,70843.5,786.0
1717559700000,70842.4,70878.8,70799.5,70878.8,791.0
1717559760000,70834.7,70925.6,70834.7,70925.6,908.0
1717559820000,70923.6,70937.8,70889.5,70933.4,789.0
1717559880000,70896.1,70946.9,70894.6,70911.6,443007.0
1717559940000,70910.0,70958.0,70887.6,70887.6,1140.0
1717560000000,70887.6,70951.3,70887.6,70915.7,972.0
1717560060000,70951.4,70951.4,70893.6,70896.4,783.0
1717560120000,70897.0,70938.1,70890.7,70893.6,954.0
1717560180000,70932.2,70934.2,70813.3,70858.6,443256.0
1717560240000,70862.2,70879.4,70815.8,70854.5,931.0
1717560300000,70819.0,70849.9,70793.5,70793.5,914.0
1717560360000,70793.8,70832.6,70786.3,70819.7,841.0
1717560420000,70819.3,70862.2,70778.9,70843.4,462737.0
1717560480000,70841.1,70855.3,70789.0,70824.5,1093.0
1717560540000,70783.7,70849.2,70783.7,70818.7,757.0
1717560600000,70808.1,70844.3,70776.1,70781.5,932.0
1717560660000,70827.8,70871.4,70803.8,70835.9,774.0
1717560720000,70836.6,70882.4,70836.6,70846.9,858.0
1717560780000,70886.5,70942.0,70850.7,70942.0,785.0
1717560840000,70906.4,70944.5,70896.5,70908.8,867.0
1717560900000,70959.7,70965.7,70915.3,70915.3,930.0
1717560960000,70953.3,70980.5,70923.4,70923.4,827.0
1717561020000,70923.5,70997.4,70904.1,70910.6,978.0
1717561080000,70917.5,70926.7,70875.1,70885.1,450800.0
1717561140000,70920.9,70938.3,70885.4,70938.1,840.0
1717561200000,70937.2,70985.1,70921.7,70924.9,873.0
1717561260000,70929.5,71005.5,70924.9,71000.7,932.0
1717561320000,71000.7,71010.1,70953.3,70958.1,1098.0
1717561380000,70993.8,70996.6,70939.6,70986.7,906.0
1717561440000,70951.0,70990.2,70947.4,70986.3,1011.0
1717561500000,70950.6,70986.3,70950.6,70950.6,1031.0
1717561560000,70950.6,70963.3,70903.3,70958.8,1187.0
1717561620000,70923.1,70983.5,70918.8,70959.5,913.0
1717561680000,70961.3,71014.4,70961.3,71013.9,685.0
1717561740000,70973.6,71026.2,70973.6,70982.9,779.0
1717561800000,71018.5,71047.3,70980.1,71039.0,1069.0
1717561860000,71043.1,71043.1,70955.4,70971.1,450252.0
1717561920000,71017.3,71017.3,70971.6,70971.6,903.0
1717561980000,71000.3,71035.2,70965.5,71035.2,897.0
1717562040000,71035.2,71072.0,70999.5,71063.9,324195.0
1717562100000,71063.9,71133.6,71016.6,71133.6,822.0
1717562160000,71085.2,71115.7,71046.9,71097.8,769.0
1717562220000,71103.3,71209.1,71068.1,71203.0,100750.0
1717562280000,71236.9,71236.9,71149.5,71150.1,581330.0
1717562340000,71150.1,71181.4,71099.1,71180.3,989.0
1717562400000,71166.6,71215.6,71142.8,71143.6,1044.0
1717562460000,71185.9,71185.9,71092.8,71129.6,491811.0
1717562520000,71175.0,71178.5,71110.3,71137.0,939.0
1717562580000,71137.1,71190.2,71121.4,71121.4,437130.0
1717562640000,71154.0,71188.9,71110.7,71186.9,817.0
1717562700000,71153.1,71200.6,71126.6,71165.3,1051.0
1717562760000,71158.2,71169.2,71103.7,71112.0,776.0
1717562820000,71104.3,71134.4,71075.5,71116.9,1057.0
1717562880000,71073.8,71108.8,71059.5,71095.5,771.0
1717562940000,71061.7,71147.1,71043.5,71147.1,732.0
1717563000000,71125.6,71156.6,71081.3,71095.5,774.0
1717563060000,71098.7,71132.8,71059.9,71097.0,424069.0
1717563120000,71085.6,71169.7,71081.3,71134.0,874.0
1717563180000,71169.7,71214.3,71130.9,71214.3,189998.0
1717563240000,71208.8,71208.8,71150.1,71173.2,842.0
1717563300000,71161.7,71208.7,71156.0,71156.9,1095.0
1717563360000,71161.1,71199.8,71154.8,71164.1,741.0
1717563420000,71164.1,71216.9,71146.0,71146.0,858.0
1717563480000,71181.8,71181.8,71106.3,71114.8,1079.0
1717563540000,71116.1,71165.8,71099.4,71142.0,1020.0
1717563600000,71106.2,71170.8,71102.8,71119.4,601.0
1717563660000,71130.0,71140.8,71051.2,71086.6,864.0
1717563720000,71083.4,71083.4,71018.6,71050.9,860.0
1717563780000,71048.0,71066.8,71000.6,71046.3,805.0
1717563840000,71039.9,71097.8,71004.1,71092.5,602.0
1717563900000,71077.7,71090.2,71012.8,71012.8,762.0
1717563960000,71008.7,71059.3,70990.1,71019.3,930.0
1717564020000,71019.3,71024.4,70946.9,70980.8,912.0
1717564080000,70944.8,70968.8,70897.1,70897.1,933.0
1717564140000,70929.1,70956.5,70897.1,70904.4,893.0
1717564200000,70904.4,70947.3,70894.8,70894.8,771.0
1717564260000,70930.5,70930.5,70866.2,70866.2,860.0
1717564320000,70866.2,70968.7,70866.2,70944.4,873.0
1717564380000,70941.2,70941.2,70866.3,70912.3,1054.0
1717564440000,70876.7,70899.5,70840.5,70872.9,920.0
1717564500000,70833.5,70882.0,70822.7,70873.0,994.0
1717564560000,70850.6,70917.6,70850.6,70893.9,913.0
1717564620000,70901.6,70920.1,70865.2,70865.3,970.0
1717564680000,70865.3,70938.1,70864.6,70891.0,942.0
1717564740000,70929.1,70929.1,70860.7,70860.7,899.0
1717564800000,70877.2,70958.7,70877.2,70958.7,903.0
1717564860000,70923.1,70970.1,70921.4,70934.4,955.0
1717564920000,70935.1,70977.7,70916.6,70976.1,737.0
1717564980000,70940.4,71012.2,70940.4,71012.2,850.0
1717565040000,71019.1,71047.0,70978.0,71013.7,992.0
1717565100000,71013.7,71013.7,70940.7,70968.5,940.0
1717565160000,70968.5,70987.7,70920.4,70979.7,848.0
1717565220000,70981.6,70986.7,70941.6,70985.7,882.0
1717565280000,70950.0,71016.2,70950.0,71016.2,919.0
1717565340000,71013.6,71032.2,70977.9,70983.9,455494.0
1717565400000,70980.6,71008.3,70947.3,70976.1,972.0
1717565460000,70976.0,70976.0,70918.0,70956.7,1035.0
1717565520000,70921.0,70968.5,70921.0,70958.8,993.0
1717565580000,70958.8,70962.3,70920.6,70962.3,998.0
1717565640000,70926.6,70962.3,70888.1,70925.2,916.0
1717565700000,70925.2,70934.0,70880.9,70900.5,837.0
1717565760000,70900.5,70940.8,70882.2,70905.1,792.0
1717565820000,70907.2,70951.4,70896.0,70931.8,958.0
1717565880000,70912.3,70970.3,70908.6,70963.4,905.0
1717565940000,70963.4,70968.3,70903.4,70903.4,890.0
1717566000000,70941.0,70955.4,70896.3,70932.0,1077.0
1717566060000,70896.3,70928.0,70879.2,70915.6,1006.0
1717566120000,70875.4,70915.1,70853.7,70875.9,710.0
1717566180000,70840.4,70894.8,70837.2,70875.2,803.0
1717566240000,70839.7,70883.1,70822.8,70867.5,701.0
1717566300000,70829.8,70872.7,70824.1,70826.6,1033.0
1717566360000,70825.3,70904.1,70825.3,70904.1,759.0
1717566420000,70904.1,70928.0,70865.1,70917.4,927.0
1717566480000,70883.0,70928.7,70870.0,70907.0,1110.0
1717566540000,70871.4,70927.9,70864.1,70926.1,755.0
1717566600000,70926.1,70926.1,70876.2,70921.5,891.0
1717566660000,70944.9,71022.9,70923.9,70986.6,1017.0
1717566720000,70984.4,71014.7,70957.3,70963.5,786.0
1717566780000,70965.1,71005.7,70960.9,70962.0,890.0
1717566840000,70953.1,70980.5,70919.1,70939.4,823.0
1717566900000,70940.9,70995.4,70929.3,70986.0,903.0
1717566960000,70943.6,70982.6,70922.1,70961.7,842.0
1717567020000,70956.0,70972.7,70915.5,70926.4,778.0
1717567080000,70962.6,70977.9,70925.3,70974.6,1085.0
1717567140000,70972.4,70979.6,70931.0,70931.0,940.0
1717567200000,70936.8,70972.4,70874.9,70909.2,1085.0
1717567260000,70873.7,70934.3,70865.5,70879.3,436521.0
1717567320000,70886.7,70892.1,70835.3,70892.1,492928.0
1717567380000,70856.6,70906.0,70853.1,70903.2,1087.0
1717567440000,70867.6,70917.9,70862.8,70877.8,1018.0
1717567500000,70913.4,70921.7,70869.2,70874.7,767.0
1717567560000,70915.7,70926.5,70868.4,70868.6,848.0
1717567620000,70904.2,70923.8,70850.5,70920.9,1198.0
1717567680000,70880.0,70918.4,70868.1,70868.1,1032.0
1717567740000,70903.6,70934.8,70864.3,70884.6,471764.0
1717567800000,70872.2,70908.5,70858.6,70858.7,937.0
1717567860000,70858.7,70901.3,70845.9,70882.1,1021.0
1717567920000,70892.2,70908.7,70841.8,70841.8,983.0
1717567980000,70845.0,70874.0,70826.5,70833.5,920.0
1717568040000,70833.5,70869.1,70806.6,70841.9,748.0
1717568100000,70845.7,70845.7,70775.2,70797.8,864.0
1717568160000,70833.3,70846.7,70799.5,70813.6,976.0
1717568220000,70813.6,70884.0,70807.4,70869.2,431330.0
1717568280000,70879.1,70928.9,70843.6,70879.1,837.0
1717568340000,70877.5,70924.3,70864.8,70916.8,1030.0
1717568400000,70864.0,70943.8,70862.5,70908.4,910.0
1717568460000,70957.3,70957.6,70896.7,70932.8,897.0
1717568520000,70893.9,70929.6,70876.6,70879.3,458367.0
1717568580000,70872.3,70921.7,70853.2,70879.0,177990.0
1717568640000,70919.7,70929.6,70863.5,70926.9,929.0
1717568700000,70889.3,70949.9,70883.0,70949.9,1013.0
1717568760000,70952.7,70992.0,70899.1,70899.1,708.0
1717568820000,70936.6,70936.6,70883.9,70890.2,800.0
1717568880000,70886.6,70931.5,70882.9,70893.5,770.0
1717568940000,70942.3,70963.2,70907.7,70943.0,245056.0
1717569000000,70943.0,70954.6,70893.4,70901.6,832.0
1717569060000,70938.1,70938.1,70895.2,70936.4,924.0
1717569120000,70929.2,70936.4,70893.6,70900.7,1014.0
1717569180000,70936.4,70936.4,70856.9,70897.7,898.0
1717569240000,70898.9,70898.9,70833.7,70897.4,792.0
1717569300000,70869.8,70888.8,70828.1,70835.6,799.0
1717569360000,70885.9,70943.9,70850.7,70943.9,920.0
1717569420000,70915.5,70961.7,70906.0,70925.7,696.0
1717569480000,70904.7,70980.3,70903.8,70944.5,886.0
1717569540000,70980.2,71024.5,70950.7,70970.2,784.0
1717569600000,70958.2,71049.5,70958.2,71031.8,1057.0
1717569660000,71030.0,71076.3,71014.6,71036.4,902.0
1717569720000,71031.7,71081.2,71031.7,71071.1,768.0
1717569780000,71071.1,71078.3,71013.3,71076.1,917.0
1717569840000,71078.3,71086.1,71026.1,71028.1,810.0
1717569900000,71077.7,71077.7,70985.7,71038.2,464091.0
1717569960000,71002.6,71038.2,70983.0,71019.1,762.0
1717570020000,70983.5,71019.1,70953.2,70988.9,753.0
1717570080000,70994.7,70996.6,70938.1,70976.5,1048.0
1717570140000,70931.1,70969.5,70920.1,70969.5,924.0
1717570200000,70940.4,71011.7,70918.3,71007.8,737.0
1717570260000,70972.1,71014.9,70953.0,70980.8,1074.0
1717570320000,70971.4,71094.8,70971.4,71094.4,384788.0
1717570380000,71105.5,71108.8,71038.9,71076.8,737.0
1717570440000,71028.4,71068.1,70998.5,71034.2,952.0
1717570500000,71040.4,71042.7,70987.7,71041.7,656.0
1717570560000,71038.9,71046.8,70994.3,71032.0,965.0
1717570620000,70996.3,71057.7,70996.3,71011.3,782.0
1717570680000,71049.6,71061.2,71018.4,71058.7,826.0
1717570740000,71019.9,71089.0,71015.9,71085.3,869.0
1717570800000,71074.9,71074.9,71005.1,71065.1,731.0
1717570860000,71041.7,71112.8,71036.5,71112.5,947.0
1717570920000,71076.7,71132.4,71064.3,71128.9,1111.0
1717570980000,71128.9,71131.8,71086.1,71101.6,895.0
1717571040000,71110.0,71169.9,71092.9,71113.8,888.0
1717571100000,71161.7,71165.4,71096.1,71096.1,1066.0
1717571160000,71097.0,71134.4,71070.1,71134.4,1011.0
1717571220000,71088.8,71159.8,71088.8,71152.6,1047.0
1717571280000,71149.5,71172.0,71125.8,71172.0,1023.0
1717571340000,71135.4,71171.3,71108.5,71108.5,1018.0
1717571400000,71144.4,71144.4,71061.3,71127.0,273973.0
